2023/01/18;12:22:42;45.12;57.00;100.00
2023/01/18;12:22:43;45.19;57.00;100.00
2023/01/18;12:22:45;45.19;57.00;100.00
2023/01/18;12:22:46;45.44;57.00;100.00
2023/01/18;12:22:48;45.81;57.00;100.00
2023/01/18;12:22:49;45.81;57.00;100.00
2023/01/18;12:22:50;46.12;57.00;100.00
2023/01/18;12:22:52;46.12;61.00;100.00
2023/01/18;12:22:53;46.56;61.00;100.00
2023/01/18;12:22:55;46.56;61.00;100.00
2023/01/18;12:22:56;46.94;61.00;100.00
2023/01/18;12:22:57;46.94;61.00;100.00
2023/01/18;12:22:59;47.38;61.00;100.00
2023/01/18;12:23:00;47.38;61.00;100.00
2023/01/18;12:23:02;47.81;61.00;100.00
2023/01/18;12:23:03;47.81;61.00;100.00
2023/01/18;12:23:04;48.25;61.00;100.00
2023/01/18;12:23:06;48.25;61.00;100.00
2023/01/18;12:23:07;48.75;61.00;100.00
2023/01/18;12:23:09;49.19;61.00;100.00
2023/01/18;12:23:10;49.19;61.00;100.00
2023/01/18;12:23:11;49.62;61.00;100.00
2023/01/18;12:23:13;49.62;61.00;100.00
2023/01/18;12:23:14;50.12;61.00;100.00
2023/01/18;12:23:16;50.12;61.00;100.00
2023/01/18;12:23:17;50.62;61.00;100.00
2023/01/18;12:23:18;50.62;61.00;100.00
2023/01/18;12:23:20;51.12;63.00;100.00
2023/01/18;12:23:21;51.12;63.00;100.00
2023/01/18;12:23:23;51.62;63.00;100.00
2023/01/18;12:23:24;51.62;63.00;100.00
2023/01/18;12:23:25;52.12;63.00;100.00
2023/01/18;12:23:27;52.12;63.00;100.00
2023/01/18;12:23:28;52.62;63.00;100.00
2023/01/18;12:23:30;52.62;63.00;100.00
2023/01/18;12:23:31;53.19;63.00;89.38
2023/01/18;12:23:32;53.69;63.00;99.38
2023/01/18;12:23:34;53.69;63.00;100.00
2023/01/18;12:23:35;54.19;63.00;84.38
2023/01/18;12:23:37;54.19;63.00;100.00
2023/01/18;12:23:38;54.81;63.00;15.62
2023/01/18;12:23:40;54.81;63.00;100.00
2023/01/18;12:23:41;55.38;63.00;23.75
2023/01/18;12:23:42;55.38;63.00;100.00
2023/01/18;12:23:44;55.94;63.00;6.88
2023/01/18;12:23:45;55.94;63.00;100.00
2023/01/18;12:23:47;56.50;63.00;-10.00
2023/01/18;12:23:48;56.50;63.00;100.00
2023/01/18;12:23:49;57.06;63.00;-26.88
2023/01/18;12:23:51;57.06;63.00;100.00
2023/01/18;12:23:52;57.50;63.00;10.00
2023/01/18;12:23:54;57.69;63.00;100.00
2023/01/18;12:23:55;57.69;63.00;100.00
2023/01/18;12:23:56;57.88;63.00;98.75
2023/01/18;12:23:58;57.88;63.00;100.00
2023/01/18;12:23:59;58.31;63.00;-14.38
2023/01/18;12:24:01;58.31;63.00;100.00
2023/01/18;12:24:02;58.69;54.00;-100.00
2023/01/18;12:24:03;58.69;54.00;-100.00
2023/01/18;12:24:05;59.00;54.00;-100.00
2023/01/18;12:24:06;59.00;54.00;-100.00
2023/01/18;12:24:08;58.81;54.00;-54.21
2023/01/18;12:24:09;58.81;54.00;-100.00
2023/01/18;12:24:10;58.44;54.00;30.19
2023/01/18;12:24:12;58.44;54.00;-100.00
2023/01/18;12:24:13;57.88;54.00;100.00
2023/01/18;12:24:15;57.38;54.00;100.00
2023/01/18;12:24:16;57.38;54.00;-90.95
2023/01/18;12:24:17;56.88;54.00;100.00
2023/01/18;12:24:19;56.88;54.00;-77.10
2023/01/18;12:24:20;56.50;54.00;83.65
2023/01/18;12:24:22;56.50;54.00;-66.85
2023/01/18;12:24:23;56.12;54.00;93.97
2023/01/18;12:24:24;56.12;54.00;-56.45
2023/01/18;12:24:26;55.69;54.00;100.00
2023/01/18;12:24:27;55.69;54.00;-44.00
2023/01/18;12:24:29;55.31;54.00;100.00
2023/01/18;12:24:30;55.31;54.00;-33.27
